1900 6
1900 0
1900 -1
1900 -7
1900 0
1900 31
1900 -6
1900 29
1900 20
1900 -13
1900 32
1900 11
1900 18
1900 2
1900 8
1900 -8
1900 -4
1900 -20
1900 4
1900 2
1900 -2
1900 31
1900 17
1900 1
1900 8
1900 7
1900 4
1900 3
1900 -5
1900 26
1900 0
1900 14
1900 10
1900 18
1900 -3
1900 0
1900 -5
1900 6
1900 6
1900 10
1900 7
1900 -7
1900 5
1900 -13
1900 9
1900 -4
1900 12
1900 9
1900 -5
1900 -12
1900 11
1900 -1
1900 0
1900 18
1900 -3
1900 10
1900 10
1900 16
1900 10
1900 -7
1900 7
1900 2
1900 14
1900 -6
1900 1
1900 4
1900 -6
1900 -3
1900 24
1900 1
1900 17
1900 8
1900 20
1900 8
1900 -2
1900 -3
1900 13
1900 11
1900 7
1900 5
1900 33
1900 -8
1900 -2
1900 16
1900 -1
1900 -5
1900 27
1900 -5
1900 19
1900 4
1900 10
1900 23
1900 7
1900 32
1900 2
1900 21
1900 2
1900 1
1900 16
1900 -1
1900 21
1900 22
1900 13
1900 3
1900 24
1900 26
1900 -13
1900 16
1900 12
1900 34
1900 2
1900 8
1900 2
1900 17
1900 -4
1900 11
1900 18
1900 31
1900 -2
1900 9
1900 3
1900 28
1900 2
1900 -12
1900 -11
1900 -9
1900 -6
1900 -4
1900 -6
1900 -11
1900 -3
1900 -16
1900 -6
1900 8
1900 5
1900 -11
1900 12
1900 17
1900 17
1900 2
1900 -1
1900 5
1900 6
1900 -10
1900 20
1900 5
1900 2
1900 2
1900 26
1900 8
1900 17
1900 -13
1900 34
1900 36
1900 2
1900 5
1900 23
1900 4
1900 20
1900 1
1900 9
1900 -2
1900 19
1900 11
1900 6
1900 16
1900 7
1900 12
1900 14
1900 -2
1900 17
1900 16
1900 21
1900 26
1900 13
1900 26
1900 6
1900 -3
1900 21
1900 -15
1900 13
1900 18
1900 11
1900 18
1900 -1
1900 -18
1900 -5
1900 10
1900 16
1900 -5
1900 7
1900 22
1900 -2
1900 11
1900 26
1900 23
1900 12
1900 -6
1900 21
1900 9
1900 30
1900 17
1900 -2
1900 0
1900 -6
1900 14
1900 28
1900 4
1900 17
1900 -8
1900 17
1900 26
1900 9
1900 2
1900 5
1900 3
1900 7
1900 18
1900 6
1900 7
1900 0
1900 -12
1900 2
1900 3
1900 21
1900 15
1900 4
1900 -9
1900 -1
1900 3
1900 7
1900 32
1900 6
1900 3
1900 24
1900 -18
1900 -2
1900 3
1900 4
1900 5
1900 16
1900 22
1900 8
1900 21
1900 14
1900 15
1900 22
1900 25
1900 33
1900 -2
1900 7
1900 -1
1900 -10
1900 5
1900 19
1900 2
1900 14
1900 -8
1900 11
1900 -12
1900 3
1900 11
1900 3
1900 7
1900 19
1900 21
1900 6
1900 -16
1900 -9
1900 21
1900 -3
1900 13
1900 3
1900 -7
1900 2
1900 16
1900 10
1900 10
1900 3
1900 15
1900 23
1900 -7
1900 17
1900 13
1900 3
1900 -3
1900 11
1900 -10
1900 1
1900 17
1900 -9
1900 14
1900 6
1900 10
1900 4
1900 22
1900 -5
1900 13
1900 23
1900 19
1900 3
1900 10
1900 22
1900 10
1900 9
1900 -5
1900 -6
1900 -1
1900 24
1900 -2
1900 12
1900 26
1900 29
1900 -4
1900 -2
1900 12
1900 -1
1900 12
1900 35
1900 1
1900 8
1900 28
1900 4
1900 -7
1900 4
1900 3
1900 23
1900 5
1900 10
1900 18
1900 26
1900 19
1900 -4
1900 28
1900 5
1900 33
1900 6
1900 7
1900 -1
1900 16
1900 13
1900 -25
1900 -8
1900 3
1900 15
1900 -16
1900 14
1900 10
1900 2
1900 6
1900 -6
1900 11
1900 1
1900 18
1900 5
1900 1
1900 15
1900 -5
1900 -5
1900 20
1900 29
1900 13
1900 29
1900 25
1900 11
1900 -8
1900 -10
1900 -7
1900 12
1900 8
1900 16
1900 9
1900 14
1900 17
1900 26
1900 27
1900 25
1900 8
1900 16
1900 -3
1900 21
1900 8
1900 14
1900 23
1900 15
1900 22
1900 -1
1900 9
1900 1
1900 16
1900 -6
1900 11
1900 -7
1900 4
1900 -3
1900 -1
1900 35
1900 15
1900 1
1900 -1
1900 19
1900 11
1900 24
1900 -10
1900 -1
1900 15
1900 14
1900 14
1900 -3
1900 28
1900 7
1900 31
1900 6
1900 6
1900 -13
1900 7
1900 4
1900 10
1900 20
1900 -5
1900 8
1900 -2
1900 8
1900 16
1900 19
1900 -6
1900 16
1900 17
1900 6
1900 -3
1900 11
1900 -8
1900 2
1900 -3
1900 24
1900 1
1900 -17
1900 30
1900 -2
1900 -14
1900 19
1900 -5
1900 11
1900 11
1900 24
1900 13
1900 6
1900 -3
1900 13
1900 38
1900 13
1900 5
1900 5
1900 -12
1900 22
1900 -1
1900 9
1900 18
1900 14
1900 21
1900 15
1900 12
1900 30
1900 2
1900 21
1900 3
1900 16
1900 -11
1900 19
1900 28
1900 14
1900 4
1900 13
1900 -6
1900 15
1900 -15
1900 4
1900 14
1900 16
1901 3
1901 10
1901 15
1901 18
1901 15
1901 11
1901 29
1901 21
1901 37
1901 -21
1901 -10
1901 19
1901 5
1901 17
1901 33
1901 -13
1901 36
1901 6
1901 33
1901 -2
1901 6
1901 14
1901 9
1901 9
1901 36
1901 6
1901 -8
1901 20
1901 12
1901 21
1901 15
1901 14
1901 -4
1901 12
1901 21
1901 14
1901 16
1901 10
1901 6
1901 13
1901 12
1901 2
1901 11
1901 -7
1901 21
1901 -12
1901 10
1901 12
1901 19
1901 5
1901 -12
1901 23
1901 1
1901 15
1901 2
1901 7
1901 -22
1901 15
1901 12
1901 11
1901 0
1901 6
1901 11
1901 13
1901 7
1901 -2
1901 28
1901 20
1901 18
1901 -2
1901 2
1901 15
1901 -1
1901 -8
1901 -2
1901 40
1901 32
1901 10
1901 19
1901 -14
1901 17
1901 0
1901 -3
1901 24
1901 13
1901 -16
1901 20
1901 -14
1901 12
1901 4
1901 -2
1901 25
1901 30
1901 17
1901 6
1901 29
1901 3
1901 18
1901 -2
1901 17
1901 -15
1901 6
1901 23
1901 20
1901 -4
1901 7
1901 16
1901 15
1901 -15
1901 1
1901 9
1901 -11
1901 7
1901 31
1901 18
1901 17
1901 12
1901 8
1901 18
1901 2
1901 -9
1901 10
1901 -6
1901 -15
1901 29
1901 -2
1901 -10
1901 15
1901 13
1901 19
1901 9
1901 31
1901 -12
1901 23
1901 3
1901 29
1901 5
1901 17
1901 0
1901 2
1901 30
1901 15
1901 0
1901 -7
1901 -5
1901 21
1901 6
1901 6
1901 10
1901 -2
1901 -1
1901 7
1901 -3
1901 22
1901 16
1901 18
1901 17
1901 10
1901 6
1901 11
1901 14
1901 5
1901 13
1901 -1
1901 11
1901 0
1901 -10
1901 3
1901 4
1901 25
1901 -7
1901 1
1901 2
1901 7
1901 15
1901 -2
1901 16
1901 -3
1901 18
1901 28
1901 1
1901 -9
1901 -8
1901 16
1901 0
1901 -5
1901 5
1901 1
1901 8
1901 22
1901 11
1901 2
1901 25
1901 30
1901 11
1901 -4
1901 2
1901 -2
1901 21
1901 19
1901 -3
1901 -7
1901 11
1901 -10
1901 -12
1901 -11
1901 6
1901 16
1901 26
1901 1
1901 28
1901 12
1901 1
1901 20
1901 16
1901 7
1901 1
1901 8
1901 8
1901 17
1901 9
1901 26
1901 10
1901 24
1901 18
1901 9
1901 36
1901 29
1901 18
1901 12
1901 -15
1901 20
1901 -13
1901 -5
1901 11
1901 -11
1901 33
1901 9
1901 28
1901 25
1901 6
1901 13
1901 27
1901 0
1901 5
1901 6
1901 1
1901 -7
1901 12
1901 -3
1901 10
1901 4
1901 10
1901 0
1901 -18
1901 8
1901 10
1901 8
1901 -2
1901 12
1901 28
1901 0
1901 13
1901 12
1901 10
1901 4
1901 -1
1901 11
1901 -3
1901 15
1901 -3
1901 13
1901 12
1901 -1
1901 -8
1901 14
1901 -12
1901 20
1901 17
1901 23
1901 13
1901 -9
1901 15
1901 -3
1901 6
1901 13
1901 -16
1901 4
1901 1
1901 -11
1901 25
1901 -3
1901 23
1901 20
1901 5
1901 -2
1901 -5
1901 17
1901 22
1901 2
1901 -12
1901 -1
1901 15
1901 9
1901 18
1901 14
1901 -10
1901 0
1901 34
1901 20
1901 20
1901 9
1901 17
1901 13
1901 -3
1901 4
1901 -3
1901 3
1901 20
1901 24
1901 30
1901 6
1901 12
1901 5
1901 19
1901 2
1901 21
1901 -3
1901 20
1901 -14
1901 8
1901 9
1901 12
1901 10
1901 7
1901 3
1901 -16
1901 20
1901 15
1901 25
1901 23
1901 14
1901 -2
1901 19
1901 7
1901 22
1901 13
1901 -4
1901 2
1901 10
1901 3
1901 2
1901 4
1901 -14
1901 -10
1901 16
1901 -4
1901 23
1901 -3
1901 -15
1901 23
1901 17
1901 0
1901 16
1901 6
1901 -10
1901 23
1901 1
1901 6
1901 -4
1901 -6
1901 20
1901 15
1901 7
1901 -8
1901 24
1901 -8
1901 -7
1901 -9
1901 11
1901 4
1901 21
1901 18
1901 3
1901 9
1901 -12
1901 22
1901 11
1901 9
1901 -2
1901 -11
1901 -2
1901 36
1901 -10
1901 7
1901 3
1901 30
1901 6
1901 -11
1901 14
1901 -13
1901 25
1901 17
1901 0
1901 -5
1901 -11
1901 19
1901 -2
1901 -1
1901 22
1901 -13
1901 14
1901 5
1901 -9
1901 11
1901 3
1901 19
1901 -3
1901 -11
1901 -8
1901 -5
1901 2
1901 12
1901 2
1901 -2
1901 34
1901 33
1901 16
1901 15
1901 -10
1901 -2
1901 -9
1901 -4
1901 -5
1901 15
1901 4
1901 -2
1901 -10
1901 31
1901 4
1901 -18
1901 -13
1901 -7
1901 33
1901 20
1901 -14
1901 0
1901 -16
1901 2
1901 39
1901 5
1901 -6
1901 -6
1901 0
1901 7
1901 1
1901 22
1901 -5
1901 3
1901 16
1901 13
1901 34
1901 23
1901 -5
1901 11
1901 10
1901 7
1901 24
1901 -4
1901 3
1901 -17
1901 9
1901 23
1901 19
1901 8
1901 -9
1901 23
1901 -9
1901 24
1901 -3
1901 22
1901 6
1901 3
1901 -8
1901 9
1901 16
1901 4
1901 15
1901 -14
1901 25
1901 15
1901 -16
1901 6
1901 -8
1901 13
1901 9
1901 -13
1901 8
1901 7
1901 29
1901 16
1901 4
1901 -23
1901 12
1901 -11
1901 -19
1901 0
1901 -13
1901 -16
1901 10
1901 0
1901 -9
1901 9
1901 24
1901 -4
1901 6
1901 2
1901 19
1901 7
1901 29
1901 1
1901 24
1901 14
1901 -1
1901 7
1901 8
1901 13
1901 11
1901 17
1901 20
1901 21
1901 -5
1901 2
1901 28
1901 -6
1901 4
1901 21
1901 -1
1901 16
1901 40
1901 -2
1901 -9
1901 -12
1901 -8
1901 10
1901 10
1901 1
1901 8
1901 34
1901 6
1901 21
1901 7
1901 -1
1901 27
1901 11
1901 8
1901 1
1901 23
1901 6
1901 -11
1901 5
1901 -6
1901 -15
1901 -9
1901 27
1901 7
1901 23
1901 3
1901 6
1901 6
1901 34
1901 2
1901 10
1901 3
1901 -2
1901 5
1901 9
1901 12
1901 -2
1901 -20
1901 21
1901 13
1901 12
1901 14
1901 -6
1901 22
1901 20
1901 9
1901 7
1901 25
1901 2
1901 14
1901 -5
1901 26
1901 12
1901 -9
1901 -4
1901 -6
1901 -3
1901 10
1901 -15
1901 17
1901 22
1901 -21
1901 -14
1901 9
1901 5
1901 15
1901 -4
1901 -12
1901 19
1901 15
1901 0
1901 18
1901 -1
1901 3
1901 -6
1901 -2
1901 8
1901 17
1901 4
1901 8
1901 -2
1901 7
1901 8
1901 8
1901 12
1901 13
1901 12
1901 18
1901 22
1901 7
1901 3
1901 1
1901 6
1901 13
1901 36
1901 -8
1901 3
1901 23
1901 5
1901 -6
1901 7
1901 -18
1901 1
1901 9
1901 16
1901 3
1901 -15
1901 -14
1901 1
1901 -4
1901 10
1901 7
1901 5
1901 5
1901 6
1901 11
1901 12
1901 9
1901 8
1901 0
1901 -1
1901 -21
1901 1
1901 31
1901 23
1901 37
1901 4
1901 7
1901 5
1901 26
1901 1
1901 3
1901 22
1901 3
1901 2
1901 -5
1901 12
1901 -4
1901 -11
1901 -3
1901 17
1901 25
1901 12
1901 1
1901 8
1901 22
1901 4
1901 27
1901 3
1901 13
1901 10
1901 -13
1901 -18
1901 -7
1901 8
1901 12
1901 10
1901 34
1901 20
1901 16
1901 18
1901 12
1901 25
1901 3
1901 23
1901 -6
1901 -12
1901 -6
1901 13
1901 -2
1901 22
1901 -10
1901 -4
1901 3
1901 13
1901 -3
1901 7
1901 8
1901 -4
1901 8
1901 6
1901 22
1901 5
1901 31
1901 2
1901 11
1901 13
1901 21
1901 18
1901 6
1901 -3
1901 2
1901 12
1901 -10
1901 7
1901 -8
1901 20
1901 -9
1901 -8
1901 8
1901 -5
1901 17
1901 6
1901 12
1901 28
1901 11
1901 18
1901 16
1901 1
1901 35
1901 1
1901 6
1901 7
1901 18
1901 2
1901 -6
1901 -21
1901 -4
1901 -8
1901 -5
1901 4
1901 8
1901 21
1901 19
1901 37
1901 22
1901 -4
1901 -1
1901 10
1901 -8
1901 -3
1901 17
1901 20
1901 12
1901 16
1901 4
1901 19
1901 30
1901 16
1901 -5
1901 6
1901 13
1901 0
1901 16
1901 -11
1901 21
1901 18
1901 19
1901 3
1901 34
1901 -11
1901 17
1901 18
1901 4
1901 31
1901 12
1901 14
1901 16
1901 9
1901 20
1901 -3
1901 -12
1901 13
1901 23
1901 18
1901 -3
1901 -13
1901 20
1901 2
1901 21
1901 26
1901 17
1901 21
1901 -1
1901 27
1901 28
1901 13
1901 -3
1901 -13
1901 13
1901 12
1901 2
1901 15
1901 7
1901 1
1901 0
1901 -11
1901 19
1901 23
1901 0
1901 17
1901 -2
1901 4
1901 12
1901 22
1901 34
1901 1
1901 -5
1901 18
1901 13
1901 0
1901 -12
1901 12
1901 6
1901 5
1901 37
1901 29
1901 -14
1901 7
1901 21
1901 11
1901 8
1901 -4
1901 -6
1901 19
1901 2
1901 18
1901 10
1901 -8
1901 11
1901 6
1901 -7
1901 4
1901 -14
1901 10
1901 0
1901 30
1901 8
1901 3
1901 13
1901 -3
1901 4
1901 32
1901 -11
1901 9
1901 7
1902 13
1902 16
1902 -4
1902 6
1902 17
1902 4
1902 -7
1902 -6
1902 12
1902 8
1902 14
1902 9
1902 10
1902 18
1902 14
1902 -1
1902 12
1902 5
1902 12
1902 12
1902 20
1902 1
1902 -12
1902 -1
1902 32
1902 27
1902 1
1902 -10
1902 30
1902 22
1902 -2
1902 -4
1902 8
1902 2
1902 -3
1902 -4
1902 9
1902 -1
1902 -7
1902 18
1902 17
1902 3
1902 16
1902 20
1902 16
1902 14
1902 -7
1902 10
1902 20
1902 11
1902 1
1902 3
1902 1
1902 9
1902 -16
1902 -4
1902 -6
1902 8
1902 1
1902 -9
1902 23
1902 17
1902 24
1902 -3
1902 7
1902 14
1902 -9
1902 -2
1902 14
1902 21
1902 1
1902 8
1902 6
1902 -5
1902 -3
1902 1
1902 -10
1902 16
1902 10
1902 33
1902 17
1902 9
1902 -1
1902 -21
1902 11
1902 13
1902 25
1902 21
1902 -12
1902 3
1902 9
1902 29
1902 22
1902 5
1902 -11
1902 -6
1902 11
1902 14
1902 3
1902 9
1902 -2
1902 22
1902 7
1902 29
1902 -13
1902 5
1902 5
1902 12
1902 -6
1902 12
1902 6
1902 22
1902 -5
1902 5
1902 7
1902 8
1902 13
1902 1
1902 11
1902 12
1902 -5
1902 18
1902 3
1902 3
1902 -8
1902 24
1902 5
1902 11
1902 -15
1902 16
1902 7
1902 -2
1902 10
1902 -26
1902 5
1902 15
1902 19
1902 18
1902 -1
1902 -1
1902 2
1902 9
1902 0
1902 20
1902 26
1902 23
1902 20
1902 5
1902 -22
1902 -11
1902 17
1902 -26
1902 6
1902 2
1902 0
1902 -3
1902 -4
1902 -8
1902 -6
1902 21
1902 5
1902 24
1902 -12
1902 15
1902 4
1902 23
1902 6
1902 -6
1902 18
1902 -1
1902 19
1902 17
1902 18
1902 5
1902 -3
1902 -5
1902 13
1902 22
1902 14
1902 8
1902 8
1902 29
1902 0
1902 13
1902 22
1902 22
1902 4
1902 3
1902 18
1902 2
1902 6
1902 5
1902 21
1902 8
1902 2
1902 3
1902 26
1902 15
1902 17
1902 13
1902 2
1902 8
1902 5
1902 -4
1902 17
1902 12
1902 -9
1902 -8
1902 33
1902 -1
1902 6
1902 -1
1902 16
1902 24
1902 -10
1902 -1
1902 4
1902 -19
1902 11
1902 6
1902 -13
1902 13
1902 -8
1902 3
1902 6
1902 0
1902 17
1902 0
1902 23
1902 27
1902 -17
1902 -18
1902 -4
1902 4
1902 27
1902 8
1902 6
1902 21
1902 21
1902 13
1902 20
1902 -4
1902 -9
1902 8
1902 -7
1902 0
1902 2
1902 -5
1902 8
1902 11
1902 9
1902 -1
1902 5
1902 10
1902 5
1902 -19
1902 22
1902 4
1902 -5
1902 0
1902 12
1902 24
1902 -5
1902 22
1902 15
1902 -4
1902 7
1902 13
1902 11
1902 -8
1902 28
1902 6
1902 4
1902 -12
1902 5
1902 13
1902 11
1902 24
1902 15
1902 22
1902 9
1902 -6
1902 4
1902 14
1902 -2
1902 18
1902 12
1902 -2
1902 12
1902 -6
1902 18
1902 14
1902 5
1902 -10
1902 8
1902 7
1902 6
1902 17
1902 1
1902 -8
1902 -14
1902 1
1902 -5
1902 -3
1902 -4
1902 -1
1902 30
1902 -1
1902 -12
1902 -6
1902 1
1902 10
1902 6
1902 6
1902 -4
1902 7
1902 -4
1902 -2
1902 -2
1902 17
1902 31
1902 -13
1902 17
1902 9
1902 6
1902 11
1902 19
1902 -10
1902 2
1902 11
1902 4
1902 -9
1902 12
1902 5
1902 8
1902 5
1902 9
1902 17
1902 -3
1902 -2
1902 5
1902 0
1902 14
1902 4
1902 -2
1902 7
1902 34
1902 28
1902 7
1902 -3
1902 0
1902 15
1902 10
1902 3
1902 15
1902 12
1902 -3
1902 18
1902 18
1902 4
1902 -8
1902 -8
1902 -7
1902 12
1902 25
1902 -7
1902 -19
1902 -4
1902 9
1902 -1
1902 8
1902 25
1902 23
1902 14
1902 8
1902 21
1902 -7
1902 7
1902 12
1902 9
1902 4
1902 9
1902 9
1902 -6
1902 22
1902 3
1902 -1
1902 -3
1902 33
1902 26
1902 27
1902 -8
1902 12
1902 10
1902 18
1902 21
1902 -5
1902 27
1902 10
1902 -10
1902 1
1902 18
1902 -2
1902 7
1902 1
1902 17
1902 5
1902 -11
1902 -10
1902 19
1902 14
1902 10
1902 19
1902 9
1902 -17
1902 -8
1902 2
1902 1
1902 8
1902 9
1902 -12
1902 23
1902 2
1902 11
1902 22
1902 7
1902 12
1902 12
1902 33
1902 16
1902 0
1902 19
1902 4
1902 1
1902 -4
1902 -12
1902 16
1902 24
1902 21
1902 -1
1902 3
1902 13
1902 9
1902 14
1902 7
1902 25
1902 29
1902 -3
1902 18
1902 -5
1902 1
1902 34
1902 7
1902 5
1902 16
1902 4
1902 22
1902 21
1902 9
1902 11
1902 8
1902 7
1902 12
1902 -19
1902 18
1902 25
1902 26
1902 -9
1902 0
1902 -2
1902 10
1902 5
1902 -12
1902 17
1902 12
1902 -1
1902 3
1902 -7
1902 11
1902 4
1902 11
1902 10
1902 0
1902 14
1902 16
1902 19
1902 19
1902 17
1902 30
1902 16
1902 2
1902 11
1902 2
1902 14
1902 9
1902 6
1902 -8
1902 -1
1902 25
1902 -3
1902 6
1902 27
1902 18
1902 17
1902 12
1902 11
1902 0
1902 3
1902 2
1902 20
1902 -1
1902 8
1902 6
1902 11
1902 33
1902 -3
1902 10
1902 -4
1902 16
1902 9
1902 11
1902 33
1902 2
1902 9
1902 20
1902 24
1902 9
1902 11
1902 -11
1902 15
1902 11
1902 25
1902 18
1902 -9
1902 5
1902 10
1902 2
1902 28
1902 13
1902 -1
1902 14
1902 -12
1902 10
1902 3
1902 29
1902 14
1902 -5
1902 -8
1902 -1
1902 12
1902 9
1902 12
1902 5
1902 1
1902 -3
1902 6
1902 12
1902 8
1902 27
1902 7
1902 -3
1902 9
1902 6
1902 32
1902 21
1902 2
1902 17
1902 -13
1902 17
1902 -1
1902 17
1902 11
1902 19
1902 4
1902 17
1902 9
1902 11
1902 5
1902 31
1902 -11
1902 2
1902 -1
1902 20
1902 17
1902 7
1902 -5
1902 2
1902 17
1902 -1
1902 9
1902 16
1902 2
1902 7
1902 -3
1902 16
1902 2
1902 16
1902 3
1902 10
1902 -2
1902 12
1902 5
1902 -1
1902 1
1902 3
1902 -16
1902 4
1902 -5
1902 -7
1902 23
1902 1
1902 -12
1902 32
1902 -1
1902 25
1902 15
1902 1
1902 -4
1902 0
1902 21
1902 8
1902 26
1902 -4
1902 8
1902 11
1902 13
1902 25
1902 -1
1902 25
1902 -3
1902 14
1902 -3
1902 -11
1902 -5
1902 14
1902 -5
1902 22
1902 9
1902 12
1902 12
1902 17
1902 28
1902 9
1902 15
1902 12
1902 4
1902 7
1902 1
1902 13
1902 0
1902 6
1902 -3
1902 21
1902 8
1902 -18
1902 14
1902 -5
1902 3
1902 5
1902 -6
1902 10
1902 16
1902 -8
1902 -7
1902 22
1902 16
1902 5
1902 0
1902 2
1902 4
1902 17
1902 -10
1902 -5
1902 11
1902 -1
1902 -12
1902 9
1902 -8
1902 18
1902 7
1902 23
1902 11
1902 4
1902 21
1902 0
1902 -2
1902 -4
1902 5
1902 7
1902 3
1902 26
1902 3
1902 13
1902 22
1902 25
1902 8
1902 25
1902 -10
1902 -2
1902 22
1902 -13
1902 19
1902 5
1902 16
1902 22
1902 4
1902 -1
1902 24
1902 10
1902 -6
1902 22
1902 20
1902 -4
1902 7
1902 12
1902 -3
1902 19
1902 2
1902 16
1902 15
1902 -12
1902 19
1902 7
1902 19
1902 -4
1902 1
1902 17
1902 28
1902 1
1902 18
1902 12
1902 16
1902 2
1902 -14
1902 9
1902 5
1902 -5
1902 13
1902 13
1902 7
1902 -12
1902 -9
1902 -3
1902 -2
1902 11
1902 20
1902 8
1902 17
1902 25
1902 14
1902 33
1902 26
1902 -5
1902 30
1902 9
1902 -15
1902 -10
1902 -4
1902 5
1902 30
1902 34
1902 -18
1902 23
1902 5
1902 12
1902 21
1902 -8
1902 2
1902 -2
1902 -8
1902 19
1902 -16
1902 9
1902 29
1902 18
1902 4
1902 16
1902 -7
1902 2
1902 28
1902 8
1902 12
1902 20
1902 17
1902 17
1902 0
1902 24
1902 -6
1902 22
1902 -10
1902 9
1902 25
1902 -7
1902 -11
1902 2
1902 -7
1902 3
1902 -10
1902 22
1902 6
1902 19
1902 21
1902 -8
1902 7
1902 9
1902 3
1902 22
1902 -21
1902 33
1902 19
1902 -24
1902 2
1902 7
1902 29
1902 -9
1902 -5
1902 -4
1902 9
1902 15
1902 6
1902 24
1902 23
1902 16
1902 8
1902 21
1902 -17
1902 17
1902 -18
1902 7
1902 -11
1902 -2
1902 9
1902 4
1902 7
1902 8
1902 18
1902 -5
1902 20
1902 20
1902 -8
1902 20
1902 15
1903 11
1903 -10
1903 -4
1903 -15
1903 14
1903 5
1903 12
1903 19
1903 -12
1903 5
1903 11
1903 -11
1903 -1
1903 24
1903 21
1903 36
1903 0
1903 7
1903 -2
1903 18
1903 -10
1903 -3
1903 4
1903 -5
1903 -3
1903 -6
1903 6
1903 4
1903 4
1903 -4
1903 5
1903 10
1903 -1
1903 -3
1903 15
1903 11
1903 19
1903 29
1903 5
1903 -14
1903 3
1903 14
1903 15
1903 13
1903 -1
1903 24
1903 28
1903 29
1903 5
1903 19
1903 -7
1903 12
1903 11
1903 9
1903 14
1903 3
1903 18
1903 24
1903 -8
1903 -13
1903 0
1903 6
1903 0
1903 -10
1903 25
1903 20
1903 17
1903 22
1903 1
1903 12
1903 -14
1903 27
1903 -2
1903 18
1903 2
1903 -4
1903 -9
1903 17
1903 -7
1903 14
1903 -9
1903 1
1903 24
1903 11
1903 26
1903 -8
1903 1
1903 8
1903 0
1903 -20
1903 10
1903 -2
1903 -14
1903 -5
1903 27
1903 19
1903 -13
1903 11
1903 12
1903 24
1903 16
1903 -14
1903 27
1903 -16
